"Regionale Verteilung der Ärzte in der
vertragsärztlichen Versorgung, 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,Schleswig-Holstein Nord,Raumordnungsregionen,"46,8","11,8","54,4","67,2","27,7","0,9","190,3","42,1","0,0","56,1","42,1","47,4","0,8","4,2","73,3","40,0","62,1","93,3","0,0","0,7","6,6","46,9","18,8","54,4","37,5","62,5","0,8","7,1","11,8","11,8","55,7","41,2","42,6","0,8","15,0","68,2","4,5","53,1","63,6","30,3","0,9","14,6","46,2","12,6","54,3","70,3","29,1","0,9","73,4","25,0","5,0","53,6","80,0","20,0","0,9","4,4","53,3","13,3","56,6","80,0","13,3","0,9","3,3","30,8","7,7","55,9","60,0","23,1","0,9","14,3","51,4","2,7","51,0","59,5","32,4","0,9","8,2","80,0","0,0","54,6","100,0","0,0","1,0","1,1",,,,,,,,"35,3","14,7","54,4","52,9","35,3","0,8","7,5","72,1","14,4","53,2","97,1","1,9","0,7","22,9","36,8","10,5","50,0","10,5","78,9","0,7","4,2","12,5","0,0","55,5","81,3","12,5","1,0","3,5",,,,,,,
103,Schleswig-Holstein Ost,Raumordnungsregionen,"48,3","9,3","54,4","77,5","19,2","0,8","256,7","28,6","7,1","55,1","64,3","25,0","0,8","6,7","77,3","25,0","60,9","90,9","9,1","0,6","10,6","46,3","2,4","50,8","53,7","46,3","0,9","9,8","14,0","7,0","54,1","73,3","19,8","0,9","20,6","69,3","9,3","54,5","77,3","14,7","0,9","18,0","50,0","8,4","54,1","78,0","21,4","0,9","79,6","33,3","7,4","54,7","74,1","18,5","0,9","6,5","55,6","0,0","51,9","81,5","18,5","0,9","6,5","23,6","3,4","53,1","61,8","28,1","0,8","21,3","53,5","4,7","52,8","79,1","20,9","0,8","10,3","80,0","10,0","57,5","100,0","0,0","1,0","2,4",,,,,,,,"42,3","13,5","53,9","76,9","19,2","0,8","12,5","66,9","15,4","55,6","94,7","3,0","0,7","40,5","48,0","0,0","53,3","48,0","44,0","0,8","6,0","13,6","18,2","55,2","72,7","27,3","0,9","5,3",,,,,,,
104,Schleswig-Holstein Süd,Raumordnungsregionen,"56,9","11,0","54,2","70,3","26,7","0,8","172,7","59,5","13,5","54,1","54,1","43,2","0,7","3,6","81,5","14,8","56,7","100,0","0,0","0,7","5,3","59,7","10,4","52,2","46,3","53,7","0,8","6,5","12,3","7,9","54,3","60,5","30,7","0,8","11,1","74,4","3,2","53,4","65,6","27,2","0,9","12,2","57,9","13,7","54,7","69,3","30,4","0,9","66,3","30,0","2,5","52,3","85,0","15,0","1,0","3,9","63,0","4,3","53,9","78,3","21,7","0,8","4,5","32,6","8,5","55,2","51,9","32,6","0,8","12,6","66,7","3,7","51,5","69,1","28,4","0,9","7,9","78,6","7,1","53,9","85,7","14,3","0,9","1,4",,,,,,,,"52,1","7,0","53,6","69,0","23,9","0,8","6,9","79,2","17,1","54,5","94,3","4,1","0,7","23,9","41,2","2,9","51,6","23,5","76,5","0,7","3,3","20,6","8,8","52,2","73,5","23,5","0,8","3,3",,,,,,,
105,Schleswig-Holstein Süd-West,Raumordnungsregionen,"49,1","13,8","54,6","63,1","31,6","0,8","186,0","20,0","20,0","54,8","60,0","30,0","0,8","3,8","73,3","33,3","62,8","93,3","6,7","0,7","5,7","60,9","8,7","50,1","30,4","69,6","0,7","8,7","21,7","6,5","54,2","30,4","47,8","0,7","17,4","73,7","10,5","53,0","47,4","42,1","0,8","14,3","46,9","19,8","55,9","68,4","31,6","0,9","66,8","25,0","16,7","58,3","66,7","33,3","0,9","4,5","25,0","12,5","54,6","100,0","0,0","1,0","3,0","20,0","6,7","53,3","46,7","43,3","0,8","11,3","73,9","0,0","52,6","52,2","39,1","0,8","8,7","50,0","0,0","54,0","50,0","50,0","1,0","0,8",,,,,,,,"45,0","10,0","55,8","40,0","50,0","0,7","7,5","73,9","14,5","53,1","97,1","0,0","0,6","26,0","40,0","0,0","51,4","70,0","30,0","0,8","3,8","10,0","0,0","54,6","60,0","20,0","1,0","3,8",,,,,,,
201,Hamburg,Raumordnungsregionen,"58,4","15,1","54,4","64,3","32,1","0,8","291,1","62,3","18,4","56,4","50,0","43,0","0,7","6,2","66,4","29,7","60,6","93,0","6,1","0,7","12,5","55,2","12,6","53,0","49,2","50,3","0,8","10,0","22,1","7,4","53,1","54,9","38,3","0,8","20,0","76,2","9,1","52,0","57,5","38,9","0,8","22,7","57,4","14,7","55,2","62,8","36,4","0,9","73,4","42,5","9,6","52,7","81,5","15,8","0,9","8,0","52,6","12,4","54,2","57,7","38,0","0,8","7,5","35,0","9,5","53,6","37,3","58,0","0,8","19,5","62,2","6,3","51,5","54,2","39,1","0,8","13,0","62,3","8,2","53,6","77,0","23,0","0,8","3,3",,,,,,,,"45,9","11,7","55,1","66,8","27,8","0,8","11,2","78,2","22,9","54,7","79,6","14,9","0,7","70,9","31,5","9,8","52,2","25,2","70,6","0,6","7,8","19,8","13,2","54,3","73,6","26,4","0,8","5,0",,,,,,,
301,Braunschweig,Raumordnungsregionen,"51,6","13,9","54,7","66,9","26,3","0,9","201,2","36,0","10,0","57,0","66,0","30,0","0,9","4,4","67,4","23,3","61,6","76,7","14,0","0,7","3,8","51,5","18,6","54,9","43,3","52,6","0,9","8,5","15,8","12,0","54,2","48,4","27,7","0,9","16,2","70,6","12,9","55,2","65,9","24,7","0,9","15,0","49,5","16,9","56,2","71,3","28,1","1,0","60,9","32,9","10,0","54,9","71,4","18,6","0,9","6,2","47,1","9,8","56,4","80,4","17,6","0,9","4,5","31,7","7,0","54,6","47,3","40,3","0,9","16,4","57,9","9,3","54,0","68,2","24,3","0,9","9,4","64,7","5,9","50,8","58,8","41,2","0,9","1,5",,,,,,,,"50,5","7,7","53,6","63,7","30,8","0,9","8,0","81,5","16,8","51,8","87,4","7,7","0,7","35,7","38,2","13,2","53,3","16,2","70,6","0,7","6,0","18,9","5,7","53,8","77,4","9,4","1,0","4,7",,,,,,,
302,Bremen-Umland,Raumordnungsregionen,"47,1","12,3","54,1","72,0","21,8","0,8","167,9","13,6","4,5","54,7","54,5","13,6","0,8","4,0","45,5","54,5","66,6","90,9","0,0","0,7","2,0","40,0","6,7","52,3","70,0","30,0","0,9","5,5","6,7","4,0","54,0","38,7","34,7","0,7","13,8","66,2","10,8","53,7","61,5","27,7","0,9","12,0","43,8","15,5","55,4","75,5","24,5","0,9","59,3","27,3","0,0","55,9","77,3","22,7","0,9","4,0","60,0","13,3","56,9","93,3","6,7","0,9","2,8","22,0","15,3","55,6","62,7","25,4","0,8","10,9","60,0","2,2","50,6","53,3","37,8","0,9","8,3","62,5","0,0","50,4","100,0","0,0","0,8","1,5",,,,,,,,"40,0","4,0","55,1","72,0","16,0","0,9","4,6","81,4","15,3","51,6","94,4","3,4","0,7","32,6","30,0","10,0","51,8","15,0","75,0","0,7","3,7","6,3","6,3","51,9","87,5","6,3","0,9","2,9",,,,,,,
303,Bremerhaven,Raumordnungsregionen,"43,5","17,2","56,0","65,8","30,0","0,9","179,9","34,8","13,0","56,6","39,1","52,2","0,8","5,7","66,7","22,2","59,9","77,8","22,2","0,9","2,2","30,6","19,4","52,4","36,1","63,9","0,8","9,0","15,9","11,1","55,8","41,3","47,6","0,7","15,7","58,3","27,1","57,9","60,4","35,4","0,9","12,0","38,5","23,8","58,0","75,8","24,2","0,9","61,0","33,3","0,0","52,4","83,3","16,7","0,9","4,5","46,2","23,1","59,6","61,5","30,8","0,9","3,2","24,2","9,7","55,1","38,7","48,4","0,8","15,5","55,6","7,4","55,1","74,1","11,1","0,9","6,7","100,0","20,0","54,4","20,0","80,0","0,9","1,2",,,,,,,,"48,0","4,0","55,3","80,0","20,0","0,9","6,2","79,6","15,9","52,3","86,7","10,6","0,7","28,2","33,3","0,0","57,6","26,7","73,3","0,8","3,7","10,5","15,8","56,1","78,9","5,3","0,9","4,7",,,,,,,
304,Emsland,Raumordnungsregionen,"42,7","12,7","54,3","61,1","30,4","0,9","170,8","22,2","11,1","56,7","44,4","22,2","1,0","3,9","75,0","50,0","65,4","87,5","0,0","0,7","1,7","38,5","11,5","54,6","57,7","42,3","0,9","5,7","18,9","8,1","51,9","27,0","56,8","0,8","16,1","66,7","5,0","53,8","56,7","31,7","0,8","13,1","39,1","20,3","56,4","71,2","28,4","0,9","59,0","18,8","12,5","57,3","68,8","31,3","1,0","3,5","50,0","6,3","54,1","56,3","37,5","0,9","3,5","15,4","7,7","54,1","35,4","40,0","0,9","14,1","64,6","6,3","52,5","54,2","20,8","0,9","10,4","40,0","0,0","48,0","80,0","20,0","0,9","1,1",,,,,,,,"40,0","16,7","56,4","43,3","43,3","0,9","6,5","73,9","8,7","50,8","90,4","7,8","0,8","25,0","22,2","0,0","51,1","16,7","66,7","0,7","3,9","0,0","6,7","53,2","66,7","26,7","1,0","3,3",,,,,,,
305,Göttingen,Raumordnungsregionen,"50,5","15,9","55,5","69,7","25,0","0,8","237,9","33,3","6,7","57,3","60,0","33,3","0,9","2,8","65,4","17,3","57,8","94,2","3,8","0,7","9,8","45,2","11,9","55,1","66,7","28,6","1,0","7,9","11,2","9,0","54,6","31,5","61,8","0,7","16,7","69,6","12,0","55,7","53,3","33,7","0,9","17,3","49,8","18,0","55,7","75,3","24,5","0,9","75,2","31,0","17,2","57,6","82,8","17,2","1,0","5,4","61,9","19,0","57,8","81,0","19,0","0,9","3,9","20,8","10,0","54,4","32,5","54,2","0,8","22,5","55,3","4,3","52,2","68,1","21,3","0,8","8,8","64,3","0,0","55,4","100,0","0,0","0,9","2,6",,,,,,,,"42,9","8,2","54,9","71,4","18,4","0,9","9,2","77,2","24,8","56,0","93,6","2,4","0,7","47,0","36,4","18,2","54,5","40,9","36,4","0,8","4,1","16,7","8,3","54,4","62,5","29,2","0,8","4,5",,,,,,,
306,Hamburg-Umland-Süd,Raumordnungsregionen,"49,4","11,0","54,5","65,0","25,4","0,8","186,0","19,2","3,8","54,6","53,8","23,1","0,8","4,2","66,7","33,3","63,4","100,0","0,0","0,8","3,4","37,2","11,6","50,6","53,5","46,5","0,8","7,0","19,0","10,0","54,9","37,0","32,0","0,8","16,2","74,4","7,7","53,2","70,5","11,5","0,9","12,6","49,9","11,4","54,9","75,4","24,6","0,9","64,0","23,5","2,9","53,6","70,6","11,8","0,9","5,5","65,4","7,7","55,1","61,5","19,2","0,9","4,2","29,9","8,0","55,8","44,8","33,3","0,8","14,1","56,1","5,3","54,1","63,2","26,3","0,8","9,2","20,0","40,0","62,6","80,0","20,0","0,8","1,6",,,,,,,,"59,6","3,8","52,8","42,3","50,0","0,7","8,4","83,3","15,3","53,3","88,0","5,3","0,7","24,3","30,4","17,4","55,3","13,0","67,4","0,6","7,5","13,6","9,1","52,5","63,6","31,8","0,9","3,6",,,,,,,
307,Hannover,Raumordnungsregionen,"51,1","12,2","54,3","68,3","22,1","0,9","217,2","31,5","13,0","54,9","50,0","35,2","0,9","3,8","65,0","28,2","59,6","95,1","2,9","0,7","7,2","44,4","17,6","52,4","53,7","42,6","0,9","7,5","19,4","3,2","53,7","50,5","14,1","0,9","19,8","74,3","7,3","54,0","58,8","29,0","0,9","17,1","52,2","13,1","54,9","71,9","27,9","0,9","70,4","31,5","18,5","55,1","67,4","19,6","0,9","6,4","54,8","11,3","50,7","71,0","24,2","0,9","4,3","26,4","9,2","55,0","61,5","23,0","0,9","16,7","61,2","6,7","52,4","51,5","22,4","0,9","11,5","68,8","12,5","53,6","65,6","34,4","0,9","2,2",,,,,,,,"49,6","11,2","55,6","68,0","17,6","0,9","8,7","75,9","16,8","53,1","91,0","7,7","0,7","31,9","42,5","11,0","53,1","38,4","30,1","0,8","5,1","10,8","6,2","55,3","66,2","21,5","1,0","4,5",,,,,,,
308,Hildesheim,Raumordnungsregionen,"46,0","11,2","54,3","62,6","27,5","0,9","199,3","42,9","14,3","58,4","42,9","33,3","0,8","4,9","71,4","4,8","58,8","95,2","4,8","0,8","4,9","22,2","11,1","54,4","51,9","48,1","0,9","6,4","9,0","9,0","55,4","25,6","43,6","0,8","18,4","70,8","12,5","55,3","55,6","33,3","0,9","16,9","44,3","16,5","55,5","75,9","23,7","1,0","68,5","17,6","0,0","47,9","76,5","11,8","1,0","4,0","64,7","0,0","51,2","64,7","5,9","1,0","4,0","32,6","1,2","52,9","38,4","43,0","0,8","20,2","60,5","13,2","54,2","57,9","18,4","0,8","8,9","28,6","0,0","55,1","71,4","28,6","0,9","1,6",,,,,,,,"45,7","14,3","55,6","42,9","42,9","0,8","8,2","82,5","10,7","50,0","92,2","6,8","0,7","24,2","31,3","0,0","53,9","18,8","50,0","0,9","3,8","0,0","11,1","52,9","50,0","33,3","0,9","4,2",,,,,,,
309,Lüneburg,Raumordnungsregionen,"48,5","12,7","54,9","75,5","19,4","0,9","211,4","41,7","8,3","54,6","70,8","20,8","0,8","7,4","60,0","32,0","61,7","76,0","12,0","0,6","7,7","40,9","9,1","55,1","54,5","45,5","0,9","6,8","12,5","8,3","55,1","54,2","39,6","0,8","14,8","79,2","4,2","51,5","62,5","25,0","0,9","14,8","44,5","11,8","55,7","82,9","17,1","1,0","65,1","28,6","14,3","57,3","85,7","14,3","0,9","4,3","63,6","9,1","54,1","72,7","27,3","1,0","3,4","24,6","12,3","55,1","56,9","27,7","0,9","20,1","53,3","6,7","53,9","73,3","20,0","0,9","9,3","57,1","0,0","59,4","100,0","0,0","1,0","2,2",,,,,,,,"46,4","10,7","56,2","50,0","39,3","0,9","8,6","73,3","19,1","53,4","94,7","2,3","0,6","40,4","25,0","16,7","52,9","50,0","33,3","1,0","3,7","11,1","11,1","52,6","88,9","11,1","1,0","2,8",,,,,,,
310,Oldenburg,Raumordnungsregionen,"47,4","10,6","54,3","67,9","21,3","0,8","224,7","30,0","10,0","56,9","56,7","23,3","0,9","5,1","55,0","35,0","63,7","87,5","12,5","0,6","6,8","44,4","0,0","53,5","60,0","35,6","0,8","7,6","11,3","1,7","52,4","45,2","24,3","0,8","19,5","69,9","8,6","54,9","53,8","31,2","0,9","15,8","46,7","12,4","54,9","76,8","22,7","0,9","67,3","30,8","7,7","54,4","66,7","10,3","1,0","6,6","52,9","5,9","49,8","41,2","52,9","1,0","5,8","25,7","7,3","55,2","48,6","27,5","0,8","18,5","60,6","5,6","51,8","54,9","23,9","0,8","12,1","70,6","0,0","52,3","76,5","17,6","0,8","2,9",,,,,,,,"34,0","14,0","54,7","64,0","24,0","0,9","8,5","73,2","17,5","53,7","90,8","4,4","0,7","38,8","34,6","0,0","54,2","50,0","23,1","0,8","4,4","24,1","0,0","51,6","51,7","20,7","0,9","4,9",,,,,,,
311,Osnabrück,Raumordnungsregionen,"47,5","13,5","54,4","63,8","26,8","0,8","234,6","41,0","10,3","55,3","41,0","30,8","0,8","5,9","73,0","24,3","60,0","86,5","10,8","0,7","5,6","39,6","18,9","56,0","30,2","66,0","0,8","8,0","8,4","6,9","52,8","36,6","38,9","0,7","19,8","71,4","7,1","53,9","62,2","24,5","0,9","14,8","46,0","18,6","56,0","73,1","26,9","1,0","65,8","31,7","9,8","53,1","58,5","26,8","0,9","6,2","53,3","16,7","52,8","53,3","46,7","0,9","4,5","23,5","5,9","54,2","38,2","38,2","0,9","20,6","57,5","8,2","53,1","54,8","30,1","0,9","11,0","50,0","8,3","55,8","100,0","0,0","0,9","1,8",,,,,,,,"34,4","10,9","55,5","46,9","40,6","0,8","9,7","73,5","15,2","52,4","88,1","6,0","0,7","50,8","26,8","12,2","54,8","19,5","61,0","0,7","6,2","12,0","8,0","52,4","80,0","8,0","0,9","3,8",,,,,,,
312,Ost-Friesland,Raumordnungsregionen,"43,4","14,6","55,0","68,0","24,6","0,9","188,9","33,3","3,7","54,9","29,6","59,3","0,6","4,2","62,1","24,1","59,8","82,8","13,8","0,8","4,5","36,7","14,3","52,6","24,5","75,5","0,8","7,6","17,0","6,4","53,4","33,0","46,8","0,7","14,7","69,4","12,2","54,1","56,1","26,5","0,9","15,3","36,2","16,6","55,7","80,1","19,4","1,0","66,8","17,9","17,9","54,7","89,3","10,7","1,0","4,4","52,0","16,0","58,0","72,0","16,0","1,0","3,9","21,9","13,3","56,6","42,9","41,0","0,8","16,4","54,7","3,8","53,5","64,2","17,0","0,9","8,3","62,5","25,0","58,0","62,5","37,5","0,8","1,2",,,,,,,,"37,0","10,9","52,4","58,7","23,9","0,9","7,2","80,7","20,5","54,5","94,7","3,5","0,7","26,7","30,8","11,5","54,0","69,2","19,2","1,0","4,1","12,5","12,5","55,5","70,8","16,7","1,0","3,7",,,,,,,
313,Südheide,Raumordnungsregionen,"48,5","12,9","54,2","71,1","21,7","0,9","175,2","0,0","10,0","56,5","80,0","0,0","1,0","3,1","83,3","33,3","60,3","83,3","16,7","0,8","1,9","52,6","0,0","49,9","73,7","26,3","0,9","6,0","17,1","9,8","53,6","56,1","12,2","1,0","12,9","76,2","0,0","52,4","66,7","26,2","0,9","13,2","46,9","24,4","56,9","77,0","23,0","0,9","67,0","43,8","6,3","51,8","68,8","25,0","1,0","5,0","55,6","0,0","52,7","88,9","11,1","1,0","2,8","29,8","4,3","53,4","46,8","29,8","1,0","14,8","56,0","4,0","51,3","48,0","52,0","0,9","7,9","100,0","0,0","56,7","100,0","0,0","1,0","0,9",,,,,,,,"37,5","0,0","51,1","58,3","29,2","0,8","7,6","76,9","9,0","51,8","93,6","3,8","0,8","24,5","16,7","16,7","55,8","33,3","41,7","0,9","3,8","16,7","0,0","49,4","58,3","25,0","0,9","3,8",,,,,,,
401,Bremen,Raumordnungsregionen,"55,8","13,9","54,6","71,7","20,9","0,8","299,5","46,7","4,4","54,1","53,3","40,0","0,7","7,9","69,3","33,3","62,0","94,7","2,7","0,7","13,2","52,1","9,6","50,1","31,5","61,6","0,8","12,9","13,7","7,7","53,3","58,1","24,8","0,8","20,6","75,8","10,0","55,2","69,2","24,2","0,8","21,1","51,6","13,5","55,6","70,9","28,0","0,9","66,5","39,1","10,9","56,0","78,3","13,0","1,0","8,1","66,7","7,7","51,7","76,9","20,5","0,9","6,9","23,5","7,6","54,5","58,8","26,9","0,9","21,0","59,8","5,7","54,4","71,3","13,8","0,8","15,3","41,7","33,3","57,8","66,7","25,0","0,8","2,1",,,,,,,,"43,3","9,0","53,7","65,7","31,3","0,7","11,8","79,8","21,8","54,0","86,8","4,3","0,7","77,5","34,0","2,0","52,9","48,0","42,0","0,5","8,8","33,3","6,1","52,3","78,8","12,1","0,9","5,8",,,,,,,
501,Aachen,Raumordnungsregionen,"52,0","11,6","53,6","68,2","25,0","0,8","214,3","47,9","8,5","56,4","50,7","32,4","0,8","5,6","75,5","20,8","60,5","98,1","1,9","0,7","8,4","43,0","15,1","53,5","48,4","50,5","0,8","7,4","16,8","6,3","53,4","45,0","31,1","0,8","18,9","77,2","10,7","54,4","70,6","17,8","0,9","15,6","48,4","15,9","54,8","72,0","27,7","0,9","71,2","38,1","9,5","53,8","76,2","23,8","0,9","5,0","69,1","3,6","53,6","74,5","25,5","0,9","4,4","28,0","7,4","52,5","38,1","40,2","0,8","15,0","60,0","6,9","51,9","65,4","23,1","0,8","10,3","85,0","0,0","55,3","85,0","15,0","1,0","1,6",,,,,,,,"45,3","11,6","53,8","73,7","20,0","0,9","7,5","82,6","11,2","49,8","88,3","9,1","0,7","33,2","25,3","4,0","51,7","36,0","56,0","0,7","5,9","12,7","3,6","53,0","69,1","16,4","0,8","4,4",,,,,,,
502,Arnsberg,Raumordnungsregionen,"44,2","14,7","54,6","69,1","26,5","0,8","170,3","22,2","33,3","61,3","66,7","33,3","0,8","3,2","66,7","13,3","60,8","80,0","13,3","0,7","2,7","48,6","22,9","54,4","51,4","48,6","0,9","6,2","12,3","12,3","54,7","50,8","38,5","0,8","11,5","67,1","21,4","57,0","67,1","27,1","0,8","12,4","38,7","20,6","56,5","75,1","24,6","0,9","62,0","17,4","0,0","53,2","87,0","13,0","0,9","4,1","42,1","0,0","55,4","84,2","15,8","0,9","3,4","23,8","8,8","55,0","42,5","36,3","0,8","14,2","56,5","4,3","52,0","67,4","23,9","0,9","8,2","57,1","42,9","55,6","71,4","28,6","0,8","1,2",,,,,,,,"35,3","11,8","52,9","44,1","55,9","0,8","6,0","78,8","8,3","49,9","87,2","8,3","0,7","27,7","20,0","4,0","52,8","32,0","68,0","0,6","4,4","11,8","0,0","49,9","82,4","11,8","1,0","3,0",,,,,,,
503,Bielefeld,Raumordnungsregionen,"49,2","14,6","54,7","70,9","23,5","0,8","186,1","41,5","9,2","56,4","46,2","43,1","0,8","4,0","59,3","26,7","61,0","98,8","0,0","0,7","5,4","49,1","15,8","52,7","46,5","50,0","0,8","7,1","10,6","7,2","55,1","62,0","21,6","0,9","12,9","73,9","10,0","54,3","67,2","23,2","0,9","15,0","42,4","17,4","55,9","75,9","24,0","0,9","55,5","28,9","12,0","54,3","77,1","19,3","0,9","5,2","39,4","16,9","54,9","62,0","32,4","0,9","4,4","27,7","14,1","55,8","46,6","39,3","0,9","11,9","53,1","9,7","53,2","63,4","25,5","0,9","9,0","44,4","16,7","56,6","44,4","55,6","0,9","1,1",,,,,,,,"44,2","14,2","56,1","72,6","16,8","0,9","7,0","77,5","15,8","52,5","88,7","8,7","0,6","38,7","35,9","12,8","53,3","12,8","71,8","0,8","4,9","16,9","7,7","52,8","69,2","21,5","0,9","4,0",,,,,,,
504,Bochum/Hagen,Raumordnungsregionen,"48,6","14,7","54,4","67,0","24,9","0,8","198,9","29,8","12,3","56,7","45,6","31,6","0,9","3,9","74,7","21,3","59,3","93,3","1,3","0,8","5,2","44,3","8,2","55,4","60,8","33,0","0,9","6,7","16,1","10,4","54,8","49,0","31,3","0,9","17,2","72,3","12,7","54,0","64,8","20,7","0,9","14,7","44,3","20,8","56,7","73,5","26,4","0,9","60,2","34,2","19,0","54,2","72,2","16,5","0,9","5,5","40,8","18,3","55,1","64,8","31,0","0,9","4,9","27,9","9,0","54,4","40,8","40,8","0,8","13,9","61,9","5,8","53,2","61,2","25,2","0,9","9,6","66,7","9,5","57,6","76,2","23,8","0,9","1,5",,,,,,,,"41,8","13,9","54,1","55,7","28,7","0,8","8,4","77,2","14,4","50,3","86,9","8,9","0,6","36,4","29,2","4,5","50,2","13,5","74,2","0,6","6,1","9,0","9,0","55,2","73,1","13,4","0,9","4,6",,,,,,,
505,Bonn,Raumordnungsregionen,"57,7","12,8","53,9","68,7","25,5","0,8","260,6","46,7","18,3","57,0","48,3","36,7","0,8","6,5","67,3","37,4","63,4","93,5","6,5","0,7","11,6","54,4","3,3","51,2","41,1","56,7","0,8","9,7","16,8","5,4","53,0","49,1","28,7","0,9","18,1","78,0","9,1","54,6","76,8","17,7","0,9","17,7","55,7","13,8","54,2","65,8","33,8","0,9","72,7","37,1","16,1","54,0","75,8","21,0","0,9","6,7","59,6","9,6","52,6","75,0","25,0","0,8","5,6","25,8","5,3","54,1","51,0","33,1","0,9","16,3","61,5","2,6","52,3","64,1","25,6","0,8","12,7","78,9","10,5","55,1","52,6","47,4","0,9","2,1",,,,,,,,"40,3","18,2","54,7","63,6","33,8","0,9","8,3","83,3","15,6","51,9","83,7","11,4","0,6","61,5","33,9","8,1","54,4","56,5","30,6","0,8","6,7","12,5","5,0","52,9","80,0","12,5","0,9","4,3",,,,,,,
506,Dortmund,Raumordnungsregionen,"49,0","12,5","53,7","68,1","26,6","0,8","190,6","26,1","23,9","59,2","41,3","32,6","0,9","4,0","75,0","16,1","59,4","91,1","1,8","0,7","4,8","47,3","15,1","52,8","50,5","46,2","0,8","8,0","13,3","9,0","54,3","61,4","30,7","0,8","14,3","75,4","9,3","54,3","67,8","25,1","0,8","15,8","44,5","17,5","55,8","77,4","22,6","1,0","56,7","31,6","7,0","53,4","89,5","8,8","0,9","4,9","51,0","7,8","52,8","70,6","25,5","0,9","4,4","26,6","7,1","54,6","37,9","46,7","0,7","14,6","68,0","10,0","52,2","68,0","30,0","0,8","8,6","62,5","0,0","52,1","81,3","18,8","0,9","1,4",,,,,,,,"39,7","2,7","52,6","72,6","17,8","0,9","6,3","72,5","13,5","50,5","76,5","18,0","0,6","36,4","31,9","2,8","48,3","11,1","81,9","0,6","6,2","16,3","10,2","52,6","77,6","12,2","0,9","4,2",,,,,,,
507,Duisburg/Essen,Raumordnungsregionen,"47,6","12,5","53,8","65,2","25,6","0,8","187,2","37,2","11,5","55,3","53,8","34,6","0,8","3,5","71,1","16,5","57,9","91,8","8,2","0,8","4,3","45,1","11,1","52,8","48,8","47,5","0,8","7,2","13,5","7,6","53,8","45,5","27,0","0,8","17,6","70,2","7,9","53,8","58,1","26,7","0,8","15,9","44,5","18,7","56,2","73,6","26,4","0,9","59,4","30,3","12,3","53,9","73,8","22,1","1,0","5,5","57,5","6,6","51,1","57,5","37,7","0,8","4,7","25,9","7,2","53,2","32,8","39,0","0,8","13,6","51,0","7,6","53,2","59,5","21,0","0,9","9,4","65,6","6,3","51,8","81,3","18,8","0,9","1,4",,,,,,,,"50,3","12,3","54,0","58,3","31,9","0,8","7,3","77,3","12,2","49,3","88,3","8,0","0,7","28,0","37,3","7,3","53,4","29,1","52,7","0,7","4,9","16,5","9,3","54,5","74,2","11,3","1,0","4,3",,,,,,,
508,Düsseldorf,Raumordnungsregionen,"52,1","12,0","53,7","67,2","27,2","0,8","235,8","41,9","10,6","56,1","59,2","35,2","0,8","6,0","66,4","20,6","59,3","96,4","3,6","0,8","8,3","48,6","12,0","52,5","44,6","51,1","0,8","9,3","15,3","5,2","53,4","47,0","37,0","0,8","19,4","67,5","11,3","54,4","62,2","27,4","0,9","18,5","50,5","16,1","55,9","74,0","26,0","0,9","65,7","41,9","11,9","53,2","70,5","22,4","0,9","7,1","59,6","8,9","52,2","62,1","31,5","0,8","6,9","27,2","8,2","53,6","43,6","40,6","0,8","16,0","62,1","7,3","53,4","66,2","26,5","0,9","10,7","72,2","8,3","54,1","83,3","11,1","0,9","1,2",,,,,,,,"42,0","14,5","55,6","68,6","22,3","0,9","9,6","78,6","12,4","49,7","83,6","13,9","0,7","45,3","33,7","3,7","51,6","21,6","71,6","0,6","6,4","18,5","4,5","52,3","61,1","24,8","0,8","5,3",,,,,,,
509,Emscher-Lippe,Raumordnungsregionen,"45,5","14,5","54,3","68,1","23,3","0,9","188,8","26,1","13,0","57,0","41,3","17,4","0,9","4,6","63,0","10,9","57,5","95,7","4,3","0,8","4,6","39,7","21,9","56,4","65,8","32,9","0,8","7,3","16,0","13,5","54,7","48,1","34,0","0,8","15,7","73,3","6,8","53,1","59,6","23,0","0,9","16,2","41,9","22,1","56,5","75,4","24,6","0,9","59,2","33,3","12,3","53,7","82,5","14,0","0,9","5,7","61,2","8,2","52,0","67,3","32,7","0,9","4,9","23,4","7,1","54,2","48,1","27,3","0,9","15,5","55,4","10,9","54,1","55,4","27,2","0,8","9,3","66,7","22,2","61,3","88,9","5,6","0,9","1,8",,,,,,,,"36,5","13,5","53,6","56,8","33,8","0,9","7,4","76,6","11,2","48,8","90,0","8,6","0,7","27,0","14,0","8,0","54,3","30,0","44,0","0,9","5,0","15,9","9,1","54,2","72,7","13,6","0,9","4,4",,,,,,,
